timestamp_s,found_lat,found_lon,x_m,y_m,heading_deg,speed_mps,neff
36074.600000,43.488100,42.522817,2477.00,-1699.87,120.19,38.49,2860
36074.800000,43.488023,42.522857,2480.25,-1708.40,120.74,38.27,2791
36075.000000,43.488002,42.522946,2487.43,-1710.74,120.30,38.34,2736
36075.200000,43.487985,42.523042,2495.13,-1712.68,120.25,38.29,2664
36075.400000,43.487982,42.523146,2503.53,-1712.97,119.68,38.36,2586
36075.600000,43.487817,42.523110,2500.64,-1731.37,120.81,38.05,2484
36075.800000,43.487889,42.523272,2513.75,-1723.29,120.29,38.00,2414
36076.000000,43.487841,42.523320,2517.62,-1728.69,119.81,37.92,2334
36076.200000,43.487833,42.523417,2525.47,-1729.60,119.79,37.81,2242
36076.400000,43.487827,42.523503,2532.37,-1730.23,119.22,37.81,2157
36076.600000,43.487808,42.523579,2538.55,-1732.35,118.74,37.85,2066
36076.800000,43.487811,42.523676,2546.38,-1732.00,118.25,37.90,1971
36077.000000,43.487814,42.523769,2553.87,-1731.71,117.57,37.94,1873
36077.200000,43.487719,42.523820,2557.99,-1742.27,118.13,37.88,1806
36077.400000,43.487752,42.523970,2570.05,-1738.60,118.18,37.83,1731
36077.600000,43.487741,42.524046,2576.23,-1739.77,117.62,37.78,1658
36077.800000,43.487594,42.524057,2577.08,-1756.18,118.39,37.71,1589
36078.000000,43.487601,42.524133,2583.25,-1755.44,117.67,37.62,1530
36078.200000,43.487491,42.524194,2588.21,-1767.64,118.59,37.56,2984
36078.400000,43.487462,42.524281,2595.16,-1770.91,118.65,37.54,2960
36078.600000,43.487562,42.524438,2607.87,-1759.78,117.69,37.49,2933
36078.800000,43.487293,42.524435,2607.64,-1789.73,120.22,37.34,2715
36079.000000,43.487222,42.524450,2608.85,-1797.63,119.61,37.36,2697
36079.200000,43.487225,42.524547,2616.67,-1797.26,119.06,37.37,2640
36079.400000,43.487167,42.524622,2622.75,-1803.72,119.37,37.24,2519
36079.600000,43.487122,42.524712,2630.04,-1808.75,119.78,37.06,2384
36079.800000,43.487061,42.524773,2634.95,-1815.53,119.73,37.07,2290
36080.000000,43.486857,42.524709,2629.78,-1838.25,120.44,36.65,2103
36080.200000,43.486865,42.524843,2640.59,-1837.29,120.35,36.86,2051
36080.400000,43.486881,42.524980,2651.65,-1835.55,120.46,36.82,1959
36080.600000,43.486800,42.525019,2654.80,-1844.56,120.78,36.48,1822
36080.800000,43.486721,42.525067,2658.70,-1853.32,120.90,36.52,1746
36081.000000,43.486694,42.525167,2666.75,-1856.34,120.62,37.07,1719
36081.200000,43.486600,42.525198,2669.27,-1866.80,120.88,36.79,1648
36081.400000,43.486625,42.525337,2680.49,-1864.06,120.72,37.02,1597
36081.600000,43.486508,42.525358,2682.14,-1877.06,120.93,37.01,1549
36081.800000,43.486517,42.525462,2690.55,-1876.02,120.73,37.17,1500
36082.000000,43.486488,42.525564,2698.80,-1879.28,120.82,37.33,2999
36082.200000,43.486448,42.525644,2705.26,-1883.74,120.71,37.42,2991
36082.400000,43.486315,42.525725,2711.79,-1898.56,121.35,37.66,2948
36082.600000,43.486279,42.525818,2719.26,-1902.56,121.46,37.64,2931
36082.800000,43.486292,42.525912,2726.92,-1901.14,121.24,37.52,2922
36083.000000,43.486095,42.525897,2725.72,-1923.11,121.56,37.74,2881
36083.200000,43.486088,42.526035,2736.85,-1923.88,121.72,37.81,2850
36083.400000,43.486044,42.526081,2740.55,-1928.70,121.55,37.66,2834
36083.600000,43.485955,42.526172,2747.92,-1938.66,121.78,37.91,2795
36083.800000,43.486064,42.526286,2757.09,-1926.55,121.26,37.41,2781
36084.000000,43.485907,42.526350,2762.22,-1943.99,121.63,37.81,2748
36084.200000,43.485837,42.526477,2772.50,-1951.75,121.89,38.15,2704
36084.400000,43.485764,42.526456,2770.79,-1959.87,121.75,37.74,2691
36084.600000,43.485700,42.526637,2785.41,-1967.00,122.10,38.32,2639
36084.800000,43.485639,42.526708,2791.20,-1973.84,122.20,38.31,2617
36085.000000,43.485554,42.526797,2798.34,-1983.28,122.28,38.59,2578
36085.200000,43.485496,42.526862,2803.59,-1989.74,122.43,38.53,2564
36085.400000,43.485455,42.526953,2810.94,-1994.28,122.53,38.54,2543
36085.600000,43.485360,42.526976,2812.78,-2004.88,122.63,38.43,2526
36085.800000,43.485294,42.527004,2815.06,-2012.23,122.83,38.18,2510
36086.000000,43.485310,42.527180,2829.31,-2010.48,122.50,38.49,2470
36086.200000,43.485313,42.527289,2838.08,-2010.07,122.72,38.29,2459
36086.400000,43.485210,42.527328,2841.20,-2021.57,122.40,38.48,2416
36086.600000,43.485177,42.527429,2849.40,-2025.20,122.28,38.64,2375
36086.800000,43.485121,42.527499,2855.00,-2031.43,122.30,38.62,2350
36087.000000,43.485114,42.527594,2862.74,-2032.24,122.98,38.40,2356
36087.200000,43.485015,42.527610,2864.00,-2043.27,122.90,38.42,2323
36087.400000,43.484980,42.527696,2870.93,-2047.18,122.43,38.50,2270
36087.600000,43.484930,42.527766,2876.56,-2052.77,122.70,38.48,2243
36087.800000,43.484921,42.527875,2885.37,-2053.69,122.32,38.57,2188
36088.000000,43.484875,42.527950,2891.46,-2058.87,122.25,38.63,2138
36088.200000,43.484794,42.527994,2895.00,-2067.84,122.68,38.57,2105
36088.400000,43.484775,42.528092,2902.90,-2070.01,123.08,38.47,2063
36088.600000,43.484692,42.528128,2905.82,-2079.21,123.69,38.38,2008
36088.800000,43.484692,42.528230,2914.09,-2079.21,123.46,38.34,1967
36089.000000,43.484602,42.528250,2915.65,-2089.25,123.33,38.27,1920
36089.200000,43.484564,42.528319,2921.26,-2093.52,122.94,38.23,1871
36089.400000,43.484636,42.528506,2936.30,-2085.44,123.00,38.20,1812
36089.600000,43.484563,42.528544,2939.41,-2093.57,122.59,38.24,1758
36089.800000,43.484447,42.528552,2940.02,-2106.54,123.43,38.13,1678
36090.000000,43.484421,42.528637,2946.93,-2109.43,123.74,38.08,1611
36090.200000,43.484386,42.528712,2952.95,-2113.32,123.75,38.03,1553
36090.400000,43.484378,42.528802,2960.24,-2114.19,123.72,37.87,2999
36090.600000,43.484342,42.528870,2965.72,-2118.18,124.47,37.68,2952
36090.800000,43.484241,42.528883,2966.81,-2129.43,123.95,37.74,2936
36091.000000,43.484191,42.528925,2970.17,-2134.99,124.62,37.45,2828
36091.200000,43.484085,42.528905,2968.58,-2146.80,125.52,37.10,2645
36091.400000,43.484034,42.529005,2976.66,-2152.50,124.18,37.57,2693
36091.600000,43.484055,42.529128,2986.55,-2150.16,123.96,37.49,2623
36091.800000,43.484598,42.528946,2971.89,-2089.70,119.67,33.05,1607
36092.000000,43.484552,42.528984,2974.96,-2094.87,119.77,32.84,1568
36092.200000,43.484513,42.529008,2976.90,-2099.18,121.04,32.29,2929
36092.400000,43.484513,42.529118,2985.76,-2099.21,119.86,32.65,2979
36092.600000,43.484504,42.529216,2993.69,-2100.16,119.29,32.81,2922
36092.800000,43.484843,42.528953,2972.42,-2062.45,116.46,28.97,2150
36093.000000,43.484895,42.529090,2983.49,-2056.66,116.93,28.78,2097
36093.200000,43.484817,42.529108,2984.98,-2065.32,115.97,29.06,2093
36093.400000,43.484844,42.529229,2994.68,-2062.29,115.86,29.10,2049
36093.600000,43.484813,42.529288,2999.44,-2065.74,116.04,29.01,1991
36093.800000,43.484773,42.529335,3003.30,-2070.21,116.13,28.95,1926
36094.000000,43.484715,42.529368,3005.93,-2076.66,115.77,29.11,1867
36094.200000,43.484699,42.529444,3012.12,-2078.43,115.43,29.24,1804
36094.400000,43.484796,42.529625,3026.71,-2067.66,115.74,29.07,1739
36094.600000,43.484665,42.529584,3023.36,-2082.27,115.73,29.07,1677
36094.800000,43.484629,42.529644,3028.23,-2086.23,115.24,29.26,1626
36095.000000,43.484667,42.529761,3037.66,-2082.04,115.47,29.06,1560
36095.200000,43.484638,42.529808,3041.51,-2085.26,115.82,28.85,1487
36095.400000,43.484628,42.529868,3046.30,-2086.35,116.13,28.56,2989
36095.600000,43.484562,42.529905,3049.31,-2093.76,115.76,28.79,2982
36095.800000,43.484518,42.529954,3053.28,-2098.58,115.54,28.85,2942
36096.000000,43.484451,42.530034,3059.69,-2106.04,115.22,29.31,2838
36096.200000,43.484481,42.530151,3069.15,-2102.70,114.89,29.35,2749
36096.400000,43.484430,42.530276,3079.23,-2108.46,114.28,30.19,2441
36096.600000,43.484354,42.530246,3076.85,-2116.85,113.86,30.00,2386
36096.800000,43.484348,42.530500,3097.31,-2117.49,113.45,31.38,1887
36097.000000,43.484355,42.530448,3093.16,-2116.72,112.87,30.46,1978
36097.200000,43.484290,42.530521,3099.04,-2123.97,112.52,30.93,1772
36097.400000,43.484242,42.530715,3114.71,-2129.38,112.31,32.02,1452
36097.600000,43.484244,42.530828,3123.81,-2129.12,111.98,32.29,2998
36097.800000,43.484277,42.530884,3128.38,-2125.42,111.67,31.92,2946
36098.000000,43.484104,42.531013,3138.73,-2144.72,111.60,33.29,2775
36098.200000,43.484130,42.531135,3148.61,-2141.76,111.62,33.22,2687
36098.400000,43.484071,42.531200,3153.90,-2148.31,111.58,33.33,2554
36098.600000,43.484024,42.531256,3158.37,-2153.61,111.81,33.25,2450
36098.800000,43.484064,42.531395,3169.58,-2149.20,110.81,33.59,2256
36099.000000,43.483950,42.531412,3171.00,-2161.87,110.74,33.73,2139
36099.200000,43.483911,42.531547,3181.91,-2166.22,111.54,33.80,2080
36099.400000,43.483835,42.531606,3186.62,-2174.69,111.98,33.80,1990
36099.600000,43.484081,42.531734,3196.96,-2147.25,110.02,33.24,1908
36099.800000,43.483866,42.531781,3200.74,-2171.18,111.22,33.55,1851
36100.000000,43.483654,42.531878,3208.61,-2194.77,112.82,34.00,1656
36100.200000,43.483753,42.531861,3207.24,-2183.74,111.53,33.25,1703
36100.400000,43.483789,42.531954,3214.77,-2179.71,111.33,33.03,1643
36100.600000,43.483610,42.532020,3220.07,-2199.68,112.05,33.42,1498
36100.800000,43.483438,42.532243,3238.09,-2218.82,113.66,34.28,2905
36101.000000,43.483536,42.532194,3234.14,-2207.92,112.35,33.32,2972
36101.200000,43.483195,42.532366,3247.99,-2245.89,114.38,34.70,2670
36101.400000,43.483301,42.532431,3253.29,-2234.12,113.56,34.11,2678
36101.600000,43.483117,42.532648,3270.82,-2254.51,114.98,35.13,2381
36101.800000,43.483186,42.532673,3272.77,-2246.94,114.05,34.61,2379
36102.000000,43.482973,42.532819,3284.61,-2270.60,115.23,35.45,2158
36102.200000,43.482831,42.532805,3283.47,-2286.42,115.08,35.49,2070
36102.400000,43.482868,42.532896,3290.77,-2282.25,114.61,35.25,2018
36102.600000,43.482792,42.532991,3298.46,-2290.77,114.83,35.43,1930
36102.800000,43.482588,42.533086,3306.12,-2313.46,115.72,35.95,1808
36103.000000,43.482496,42.533217,3316.72,-2323.70,116.22,36.26,1715
36103.200000,43.482594,42.533270,3320.99,-2312.79,115.01,35.72,1698
36103.400000,43.482363,42.533494,3339.08,-2338.50,117.14,36.69,1565
36103.600000,43.482418,42.533485,3338.36,-2332.36,115.68,36.08,1557
36103.800000,43.482309,42.533641,3350.97,-2344.51,116.60,36.46,1484
36104.000000,43.482072,42.533718,3357.21,-2370.92,117.97,37.12,2980
36104.200000,43.482168,42.533847,3367.57,-2360.16,117.10,36.83,2984
36104.400000,43.481932,42.533941,3375.18,-2386.45,118.91,37.51,2897
36104.600000,43.481945,42.534041,3383.25,-2385.01,118.42,37.40,2883
36104.800000,43.481832,42.534145,3391.67,-2397.60,119.41,37.63,2791
36105.000000,43.481886,42.534199,3396.02,-2391.64,117.54,37.44,2791
36105.200000,43.481816,42.534259,3400.87,-2399.34,117.89,37.24,2753
36105.400000,43.481793,42.534350,3408.21,-2401.98,117.95,37.08,2681
36105.600000,43.481669,42.534355,3408.59,-2415.71,118.40,36.89,2576
36105.800000,43.481680,42.534459,3417.04,-2414.51,117.82,36.86,2528
36106.000000,43.481683,42.534553,3424.63,-2414.25,117.77,36.60,2436
36106.200000,43.481694,42.534654,3432.79,-2412.93,117.84,36.28,2326
36106.400000,43.481528,42.534587,3427.36,-2431.45,119.19,35.74,2108
36106.600000,43.481546,42.534720,3438.08,-2429.45,119.50,35.63,2020
36106.800000,43.481418,42.534680,3434.88,-2443.68,120.53,35.20,1831
36107.000000,43.481352,42.534711,3437.35,-2450.99,121.35,34.92,1683
36107.200000,43.481317,42.534821,3446.23,-2454.98,121.13,35.18,1674
36107.400000,43.481285,42.534787,3443.53,-2458.50,122.14,34.32,1444
36107.600000,43.481219,42.534782,3443.09,-2465.83,122.80,33.97,2974
36107.800000,43.481230,42.534922,3454.42,-2464.64,122.86,34.15,2949
36108.000000,43.481175,42.534779,3442.82,-2470.73,124.03,32.82,2591
36108.200000,43.481121,42.534842,3447.96,-2476.74,124.32,32.90,2517
36108.400000,43.481053,42.534802,3444.75,-2484.33,124.73,32.40,2298
36108.600000,43.480967,42.535054,3465.08,-2493.96,124.46,33.79,2269
36108.800000,43.480957,42.534942,3455.99,-2495.05,124.00,32.53,2152
36109.000000,43.481007,42.535113,3469.85,-2489.39,123.82,32.57,1992
36109.200000,43.480962,42.535241,3480.17,-2494.49,123.84,32.86,1790
36109.400000,43.480649,42.535360,3489.72,-2529.25,124.81,34.55,1369
36109.600000,43.480732,42.535445,3496.65,-2520.11,124.34,33.86,2924
36109.800000,43.480448,42.535651,3513.26,-2551.73,125.83,36.09,2642
36110.000000,43.480488,42.535741,3520.49,-2547.21,125.86,35.29,2694
36110.200000,43.480384,42.535796,3524.94,-2558.81,126.11,35.47,2536
36110.400000,43.480363,42.535936,3536.29,-2561.14,125.80,35.92,2328
36110.600000,43.480273,42.535969,3538.92,-2571.20,125.60,36.03,2193
36110.800000,43.480223,42.536033,3544.12,-2576.76,124.97,36.16,2023
36111.000000,43.480283,42.536201,3557.68,-2570.09,124.25,36.33,1841
36111.200000,43.480192,42.536228,3559.85,-2580.20,124.72,36.15,1818
36111.400000,43.480279,42.536405,3574.10,-2570.44,122.78,36.52,1513
36111.600000,43.480176,42.536420,3575.38,-2581.93,123.21,36.35,2952
36111.800000,43.480175,42.536522,3583.58,-2582.05,122.63,36.42,2962
36112.000000,43.480124,42.536586,3588.73,-2587.78,123.07,36.28,2863
36112.200000,43.480163,42.536709,3598.65,-2583.38,120.41,36.85,2596
36112.400000,43.480049,42.536720,3599.59,-2596.06,121.21,36.74,2672
36112.600000,43.479995,42.536793,3605.47,-2602.08,122.07,36.65,2634
36112.800000,43.479986,42.536880,3612.46,-2603.06,121.39,36.63,2550
36113.000000,43.479972,42.536985,3620.95,-2604.69,121.75,36.61,2469
36113.200000,43.479922,42.537072,3627.96,-2610.26,122.70,36.69,2327
36113.400000,43.479860,42.537116,3631.58,-2617.10,122.75,36.59,2247
36113.600000,43.479835,42.537137,3633.26,-2619.95,121.17,36.07,2238
36113.800000,43.479782,42.537258,3643.02,-2625.83,122.96,36.50,2032
36114.000000,43.479625,42.537235,3641.14,-2643.33,123.64,36.62,1850
36114.200000,43.479815,42.537412,3655.49,-2622.14,121.09,35.43,1898
36114.400000,43.479780,42.537507,3663.15,-2626.07,121.79,35.55,1752
36114.600000,43.479532,42.537484,3661.28,-2653.63,124.37,36.70,1446
36114.800000,43.479487,42.537627,3672.81,-2658.63,125.41,37.57,2879
36115.000000,43.479433,42.537669,3676.19,-2664.69,125.30,37.26,2863
36115.200000,43.479381,42.537701,3678.76,-2670.40,124.98,36.83,2793
36115.400000,43.479312,42.537771,3684.40,-2678.15,125.51,37.15,2612
36115.600000,43.479294,42.537835,3689.58,-2680.11,125.12,36.70,2481
36115.800000,43.479285,42.537927,3697.01,-2681.16,124.98,36.54,2319
36116.000000,43.479314,42.538029,3705.27,-2677.87,124.26,36.05,2138
36116.200000,43.479234,42.538055,3707.35,-2686.82,124.19,35.97,1984
36116.400000,43.479145,42.538097,3710.74,-2696.76,124.78,36.25,1864
36116.600000,43.479137,42.538194,3718.58,-2697.62,124.68,36.19,1735
36116.800000,43.479164,42.538348,3731.05,-2694.64,125.83,36.52,1613
36117.000000,43.479135,42.538422,3736.97,-2697.86,124.40,36.26,1518
36117.200000,43.479071,42.538452,3739.45,-2705.00,125.71,36.30,2887
36117.400000,43.478980,42.538459,3740.02,-2715.11,126.91,36.31,2604
36117.600000,43.478938,42.538545,3746.92,-2719.75,126.20,36.34,2681
36117.800000,43.478922,42.538710,3760.26,-2721.60,124.21,36.79,2675
36118.000000,43.478850,42.538617,3752.75,-2729.57,126.42,35.71,2484
36118.200000,43.478809,42.538679,3757.72,-2734.10,126.29,35.60,2374
36118.400000,43.478780,42.538703,3759.65,-2737.33,127.08,35.12,2163
36118.600000,43.478806,42.538803,3767.76,-2734.51,127.40,34.84,2005
36118.800000,43.478679,42.539014,3784.83,-2748.61,124.33,36.69,1791
36119.000000,43.478762,42.539211,3800.74,-2739.37,123.81,36.66,1613
36119.200000,43.478657,42.539176,3797.90,-2751.00,123.52,36.08,1516
36119.400000,43.478659,42.539475,3822.04,-2750.86,122.35,37.79,2691
36119.600000,43.478612,42.539593,3831.53,-2756.11,121.81,38.17,2456
36119.800000,43.478561,42.539697,3839.97,-2761.76,121.46,38.45,2217
36120.000000,43.478424,42.539719,3841.72,-2777.00,121.39,38.77,1985
36120.200000,43.478434,42.539939,3859.50,-2775.85,121.93,40.08,1616
36120.400000,43.478398,42.540037,3867.38,-2779.84,121.93,40.16,1516
36120.600000,43.478294,42.540055,3868.89,-2791.46,121.88,40.04,2994
36120.800000,43.478246,42.540164,3877.66,-2796.78,122.02,40.78,2905
36121.000000,43.478212,42.540283,3887.29,-2800.57,121.96,41.45,2669
36121.200000,43.478189,42.540366,3893.99,-2803.18,122.04,40.63,2730
36121.400000,43.478193,42.540476,3902.85,-2802.75,122.20,40.05,2647
36121.600000,43.478088,42.540496,3904.45,-2814.40,122.11,40.16,2568
36121.800000,43.478033,42.540543,3908.29,-2820.50,122.26,39.56,2414
36122.000000,43.478028,42.540644,3916.41,-2821.10,122.26,39.25,2270
36122.200000,43.477980,42.540708,3921.59,-2826.36,122.19,39.13,2152
36122.400000,43.477966,42.540835,3931.80,-2827.95,121.83,39.89,2120
36122.600000,43.477886,42.540887,3936.07,-2836.92,121.59,40.25,2009
36122.800000,43.477974,42.541076,3951.30,-2827.13,122.15,39.59,1915
36123.000000,43.477920,42.541138,3956.33,-2833.08,121.62,39.70,1807
36123.200000,43.477845,42.541182,3959.87,-2841.40,120.52,40.06,1629
36123.400000,43.477875,42.541333,3972.08,-2838.11,119.92,40.25,1489
36123.600000,43.477794,42.541375,3975.40,-2847.14,119.34,40.42,2972
36123.800000,43.477723,42.541435,3980.32,-2855.03,119.59,40.45,2954
36124.000000,43.477743,42.541572,3991.36,-2852.77,119.11,40.50,2857
36124.200000,43.477692,42.541653,3997.90,-2858.43,119.46,40.49,2789
36124.400000,43.477615,42.541727,4003.87,-2867.10,120.90,40.54,2628
36124.600000,43.477554,42.541781,4008.19,-2873.87,120.50,40.44,2563
36124.800000,43.477467,42.541847,4013.56,-2883.56,121.97,40.52,2294
36125.000000,43.477421,42.541933,4020.50,-2888.63,122.32,40.56,2147
36125.200000,43.477416,42.542057,4030.51,-2889.24,122.60,40.55,2018
36125.400000,43.477356,42.542127,4036.15,-2895.83,122.79,40.56,1913
36125.600000,43.477359,42.542255,4046.50,-2895.52,123.22,40.51,1802
36125.800000,43.477239,42.542262,4047.09,-2908.86,123.43,40.51,1717
36126.000000,43.477199,42.542354,4054.52,-2913.32,123.21,40.68,1654
36126.200000,43.477214,42.542479,4064.61,-2911.71,123.60,40.39,1582
36126.400000,43.477149,42.542539,4069.39,-2918.93,123.73,40.40,1515
36126.600000,43.477033,42.542555,4070.72,-2931.80,123.60,40.54,2994
36126.800000,43.477025,42.542687,4081.39,-2932.75,123.30,40.90,2933
36127.000000,43.477014,42.542815,4091.69,-2933.90,123.02,41.15,2842
36127.200000,43.476908,42.542855,4094.95,-2945.73,122.61,41.50,2683
36127.400000,43.476951,42.543014,4107.74,-2940.95,122.58,41.34,2665
36127.600000,43.476881,42.543066,4112.01,-2948.74,122.52,41.26,2620
36127.800000,43.476834,42.543165,4120.00,-2953.99,122.21,41.61,2481
36128.000000,43.476824,42.543267,4128.21,-2955.16,122.13,41.37,2452
36128.200000,43.476752,42.543313,4131.89,-2963.08,122.12,41.20,2415
36128.400000,43.476661,42.543349,4134.80,-2973.26,121.99,41.24,2356
36128.600000,43.476695,42.543514,4148.13,-2969.48,121.84,41.39,2277
36128.800000,43.476643,42.543596,4154.73,-2975.20,121.64,41.55,2198
36129.000000,43.476603,42.543697,4162.95,-2979.71,121.40,41.83,2093
36129.200000,43.476546,42.543770,4168.78,-2986.06,121.31,41.83,2036
36129.400000,43.476576,42.543937,4182.29,-2982.70,121.15,42.01,1972
36129.600000,43.476540,42.544015,4188.63,-2986.72,121.02,41.83,1931
36129.800000,43.476488,42.544087,4194.40,-2992.46,121.00,41.81,1900
36130.000000,43.476427,42.544128,4197.69,-2999.28,120.94,41.43,1869
36130.200000,43.476437,42.544240,4206.74,-2998.16,120.90,41.19,1842
36130.400000,43.476306,42.544224,4205.47,-3012.73,120.62,41.13,1788
36130.600000,43.476310,42.544324,4213.56,-3012.37,120.56,40.85,1774
36130.800000,43.476294,42.544418,4221.14,-3014.15,120.04,40.87,1657
36131.000000,43.476334,42.544563,4232.83,-3009.60,119.96,40.70,1641
36131.200000,43.476292,42.544623,4237.66,-3014.34,119.01,40.78,1437
36131.400000,43.476346,42.544796,4251.63,-3008.29,117.29,41.26,2693
36131.600000,43.476228,42.544852,4256.20,-3021.47,117.49,41.63,2712
36131.800000,43.476110,42.544942,4263.46,-3034.54,118.91,42.11,2653
36132.000000,43.476135,42.545044,4271.66,-3031.77,117.53,41.81,2516
36132.200000,43.476006,42.545200,4284.31,-3046.19,120.87,42.85,2015
36132.400000,43.475826,42.545223,4286.14,-3066.17,122.38,43.45,1595
36132.600000,43.475859,42.545401,4300.51,-3062.57,121.18,43.59,1561
36132.800000,43.475732,42.545435,4303.24,-3076.70,123.07,43.82,2798
36133.000000,43.475667,42.545505,4308.90,-3083.84,123.58,43.82,2642
36133.200000,43.475661,42.545644,4320.16,-3084.59,123.37,43.97,2637
36133.400000,43.475639,42.545786,4331.58,-3087.06,122.74,44.40,2594
36133.600000,43.475639,42.545933,4343.48,-3086.98,120.93,44.69,2517
36133.800000,43.475595,42.545957,4345.43,-3091.93,122.06,43.61,2603
36134.000000,43.475511,42.545986,4347.73,-3101.24,122.58,43.26,2493
36134.200000,43.475431,42.546059,4353.66,-3110.17,122.42,43.65,2342
36134.400000,43.475457,42.546221,4366.73,-3107.28,122.32,43.76,2185
36134.600000,43.475419,42.546302,4373.28,-3111.53,120.68,43.78,1837
36134.800000,43.475426,42.546449,4385.13,-3110.74,120.32,43.92,1678
36135.000000,43.475331,42.546496,4388.91,-3121.25,120.07,44.03,1567
36135.200000,43.475294,42.546574,4395.21,-3125.38,120.42,43.76,2820
36135.400000,43.475221,42.546617,4398.72,-3133.51,120.62,43.51,2573
36135.600000,43.475202,42.546747,4409.22,-3135.68,120.27,43.82,2675
36135.800000,43.475198,42.546905,4421.97,-3136.07,119.82,44.33,2732
36136.000000,43.475153,42.547005,4430.00,-3141.10,119.19,44.61,2624
36136.200000,43.475171,42.547096,4437.37,-3139.08,120.63,43.38,2438
36136.400000,43.475076,42.547234,4448.54,-3149.67,118.37,45.55,2050
36136.600000,43.474974,42.547207,4446.31,-3160.99,120.47,43.93,2191
36136.800000,43.475048,42.547442,4465.32,-3152.80,119.21,44.81,1851
36137.000000,43.474965,42.547500,4470.04,-3162.08,118.52,45.10,1601
36137.200000,43.474963,42.547626,4480.18,-3162.32,118.42,45.00,2992
36137.400000,43.474916,42.547702,4486.29,-3167.45,117.21,45.27,2775
36137.600000,43.474874,42.547785,4493.02,-3172.15,116.73,45.24,2615
36137.800000,43.474884,42.547916,4503.60,-3171.05,116.31,45.13,2467
36138.000000,43.474931,42.548048,4514.25,-3165.79,114.29,45.09,1965
36138.200000,43.474828,42.548097,4518.16,-3177.28,114.80,45.09,2000
36138.400000,43.474769,42.548202,4526.71,-3183.88,115.83,45.19,2017
36138.600000,43.474681,42.548378,4540.89,-3193.68,119.47,46.24,1604
36138.800000,43.474609,42.548394,4542.19,-3201.64,118.38,45.47,1679
36139.000000,43.474500,42.548502,4550.93,-3213.81,120.31,46.27,1216
36139.200000,43.474429,42.548564,4555.89,-3221.69,119.91,46.07,2941
36139.400000,43.474425,42.548696,4566.57,-3222.11,119.48,45.96,2743
36139.600000,43.474249,42.548718,4568.36,-3241.74,122.83,46.63,2311
36139.800000,43.474227,42.548840,4578.16,-3244.25,123.93,46.69,1926
36140.000000,43.474085,42.548850,4579.03,-3260.00,122.53,46.79,2024
36140.200000,43.474128,42.549005,4591.50,-3255.17,124.15,46.25,1630
36140.400000,43.474155,42.549176,4605.31,-3252.21,123.87,46.28,1586
36140.600000,43.474043,42.549173,4605.09,-3264.71,125.25,45.78,2788
36140.800000,43.473957,42.549221,4608.95,-3274.27,125.55,45.65,2669
36141.000000,43.473937,42.549339,4618.52,-3276.51,125.51,45.62,2601
36141.200000,43.473931,42.549497,4631.25,-3277.11,124.25,46.01,2627
36141.400000,43.473810,42.549486,4630.35,-3290.56,125.39,45.44,2371
36141.600000,43.473786,42.549593,4639.00,-3293.29,125.49,45.29,2207
36141.800000,43.473782,42.549708,4648.26,-3293.74,125.88,44.98,1981
36142.000000,43.473713,42.549762,4652.60,-3301.41,126.21,44.68,1782
36142.200000,43.473755,42.549916,4665.08,-3296.72,126.55,44.31,1565
36142.400000,43.473693,42.549999,4671.80,-3303.68,126.26,44.46,2987
36142.600000,43.473578,42.550026,4673.96,-3316.41,126.09,44.51,2888
36142.800000,43.473484,42.550064,4677.00,-3326.86,126.11,44.41,2717
36143.000000,43.473532,42.550334,4698.82,-3321.58,124.75,45.82,2142
36143.200000,43.473530,42.550451,4708.31,-3321.74,125.24,45.39,2090
36143.400000,43.473367,42.550422,4705.91,-3339.92,125.51,45.20,1928
36143.600000,43.473364,42.550565,4717.45,-3340.25,125.11,45.40,1716
36143.800000,43.473325,42.550666,4725.65,-3344.64,124.61,45.52,1522
36144.000000,43.473314,42.550792,4735.79,-3345.83,124.38,45.56,2987
36144.200000,43.473208,42.550810,4737.24,-3357.61,123.59,45.52,2827
36144.400000,43.473186,42.550909,4745.25,-3360.10,123.02,45.45,2610
36144.600000,43.473191,42.551075,4758.68,-3359.52,123.92,45.53,2587
36144.800000,43.473083,42.551128,4762.91,-3371.60,124.65,45.65,2439
36145.000000,43.473026,42.551199,4768.65,-3377.91,124.47,45.53,2272
36145.200000,43.473025,42.551238,4771.84,-3377.96,122.21,44.68,1934
36145.400000,43.472971,42.551328,4779.06,-3384.06,122.41,44.71,1816
36145.600000,43.473061,42.551485,4791.78,-3374.03,120.99,44.16,1511
36145.800000,43.472865,42.551508,4793.62,-3395.76,122.81,44.81,2698
36146.000000,43.472926,42.551622,4802.84,-3389.04,121.42,44.05,2910
36146.200000,43.472840,42.551647,4804.88,-3398.61,121.10,43.83,2793
36146.400000,43.472892,42.551773,4814.99,-3392.79,120.03,43.33,2547
36146.600000,43.472831,42.551829,4819.52,-3399.63,119.81,43.22,2389
36146.800000,43.472776,42.551883,4823.86,-3405.76,119.56,42.98,2210
36147.000000,43.472828,42.552058,4838.03,-3399.94,119.66,42.88,2088
36147.200000,43.472782,42.552093,4840.85,-3405.02,118.92,42.43,1853
36147.400000,43.472712,42.552174,4847.41,-3412.85,119.44,42.58,1815
36147.600000,43.472704,42.552278,4855.82,-3413.68,119.33,42.41,1690
36147.800000,43.472714,42.552337,4860.58,-3412.59,118.16,41.67,1456
